objectid,service_request_id,subject,status,status_notes,service_name,service_code,agency_responsible,service_notice,requested_datetime,updated_datetime,expected_datetime,closed_datetime,address,zipcode,media_url,lat,lon
5308460,16726830,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-23T14:46:29Z,2024-05-11T16:04:26Z,2024-04-24T00:00:00Z,2024-04-23T14:46:29Z,8924 LEONARD ST,19152,NA,40.07120385562542,-75.03516275820733
5326129,16778838,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-02T15:33:34Z,2024-05-11T16:14:52Z,2024-05-03T00:00:00Z,2024-05-02T17:13:57Z,A ST & E LIPPINCOTT ST,19134,NA,39.99738131657255,-75.12747199805614
5326942,16780679,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-02T18:53:20Z,2024-05-11T12:54:27Z,2024-05-03T00:00:00Z,2024-05-02T18:56:27Z,2112 STRAHLE ST,19152,NA,40.06602455405275,-75.0505100308322
5323054,16768419,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-01T12:27:52Z,2024-05-11T15:42:12Z,2024-05-02T00:00:00Z,2024-05-01T15:27:49Z,2811 KINGSTON ST,19134,NA,39.98727035932366,-75.09235997025925
5323061,16768426,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-01T12:29:30Z,2024-05-11T15:53:09Z,2024-05-02T00:00:00Z,2024-05-01T15:22:10Z,2910 E TIOGA ST,19134,https://d17aqltn7cihbm.cloudfront.net/uploads/large_0f679bc54549cf8bac7ededd07b6c8a5,39.98487185406797,-75.09358431637999
5309073,16727590,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-23T17:27:55Z,2024-05-11T13:04:22Z,2024-04-24T00:00:00Z,2024-04-24T15:14:13Z,431 CHESTNUT ST,19106,https://d17aqltn7cihbm.cloudfront.net/uploads/large_82d27ceba8271e6e396ad16b06239073,39.94905221079604,-75.1486479466537
5327209,16781413,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-02T20:22:19Z,2024-05-11T13:05:49Z,2024-05-06T00:00:00Z,2024-05-02T20:22:19Z,2715 E ALLEGHENY AVE,19134,NA,39.98385259969874,-75.1019651240837
5327399,16782345,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-02T22:35:20Z,2024-05-11T15:54:58Z,2024-05-06T00:00:00Z,2024-05-02T22:35:20Z,WALNUT ST & S 34TH ST,19104,NA,39.95280832957918,-75.19215843785686
5327936,16785688,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-03T14:05:05Z,2024-05-11T16:14:10Z,2024-05-06T00:00:00Z,2024-05-03T18:40:21Z,1809 E ALLEGHENY AVE,19134,https://d17aqltn7cihbm.cloudfront.net/uploads/large_53709e895152fcbf5c6975e2abfe6e61,39.996446929223694,-75.11287001243736
5328068,16785854,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-03T14:37:25Z,2024-05-11T16:04:48Z,2024-05-06T00:00:00Z,2024-05-03T19:17:53Z,1327 SPRUCE ST,19107,https://d17aqltn7cihbm.cloudfront.net/uploads/large_0c302da5369f63a9a2bf360698f7e0aa,39.946952207070055,-75.1639615186624
5328662,16786609,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-03T17:31:28Z,2024-05-11T12:53:11Z,2024-05-06T00:00:00Z,2024-05-03T17:31:28Z,LOCUST ST & S 11TH ST,19107,NA,39.94752850300649,-75.1592324012349
5328667,16786615,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-03T17:32:00Z,2024-05-11T15:54:59Z,2024-05-06T00:00:00Z,2024-05-06T12:28:38Z,2011 WALNUT ST,19103,NA,39.95066071460721,-75.17421516381306
5328846,16786831,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-03T18:21:23Z,2024-05-11T15:53:05Z,2024-05-06T00:00:00Z,2024-05-06T12:37:33Z,1334-36 WALNUT ST,19107,NA,39.9492432679107,-75.16360339886612
5329259,16787333,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-03T20:35:45Z,2024-05-11T12:53:15Z,2024-05-07T00:00:00Z,2024-05-06T14:10:46Z,2030 SANSOM ST,19103,NA,39.951370072701096,-75.17464110314995
5329495,16787620,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-04T01:30:36Z,2024-05-11T15:55:06Z,2024-05-07T00:00:00Z,2024-05-06T15:15:10Z,1346 S FRONT ST,19147,NA,39.93025135348626,-75.1465488072324
5329629,16787842,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-04T17:21:22Z,2024-05-11T15:52:55Z,2024-05-07T00:00:00Z,2024-05-06T17:47:44Z,1300 S FRONT ST,19147,https://d17aqltn7cihbm.cloudfront.net/uploads/large_0dc6d1dc8e23eb737a3b03cba4ddc123,39.93078559207086,-75.14632111514868
5329909,16788366,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-06T10:04:45Z,2024-05-11T12:52:18Z,2024-05-07T00:00:00Z,2024-05-06T21:27:41Z,118 MARKET ST,19106,NA,39.94946520363537,-75.14308328591912
5329939,16788414,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-06T12:06:19Z,2024-05-11T15:52:55Z,2024-05-07T00:00:00Z,2024-05-06T21:43:18Z,1111 SANSOM ST,19107,https://d17aqltn7cihbm.cloudfront.net/uploads/large_aa9a04ece3db18bd58b5931a64e051ff,39.949744763267354,-75.15938997211079
5330405,16788995,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-06T14:19:00Z,2024-05-11T12:52:25Z,2024-05-07T00:00:00Z,2024-05-06T14:19:00Z,HERITAGE DR & RIDGE AVE,19129,NA,40.00984904898724,-75.19650598259098
5331204,16790004,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-06T17:29:37Z,2024-05-11T16:01:28Z,2024-05-07T00:00:00Z,2024-05-06T17:29:37Z,117 W GIRARD AVE,19123,NA,39.96913364159144,-75.13679851987908
5334709,16796380,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-08T00:05:18Z,2024-05-11T15:55:00Z,2024-05-09T00:00:00Z,2024-05-08T16:37:09Z,920 N FRONT ST,19123,NA,39.96356392387744,-75.13800512103981
5334777,16798336,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-08T10:41:15Z,2024-05-11T15:43:55Z,2024-05-09T00:00:00Z,2024-05-08T18:24:50Z,161 RICHMOND ST,19125,NA,39.966827691640376,-75.13256624921284
5331380,16790286,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-06T18:05:43Z,2024-05-11T15:42:06Z,2024-05-07T00:00:00Z,2024-05-06T18:05:43Z,RICHMOND ST & SHACKAMAXON ST,19125,NA,39.96691584475179,-75.1324181364232
5334805,16798595,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-08T11:58:12Z,2024-05-11T13:04:24Z,2024-05-09T00:00:00Z,2024-05-09T16:34:34Z,4800 N 5TH ST,19120,NA,40.02442571717365,-75.13330057093205
5332055,16791655,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-06T21:28:01Z,2024-05-11T15:55:30Z,2024-05-08T00:00:00Z,2024-05-06T21:28:01Z,EMERY ST & E LEHIGH AVE,19125,NA,39.97714636131652,-75.11353411972286
5335222,16799376,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-08T14:11:57Z,2024-05-11T16:01:42Z,2024-05-09T00:00:00Z,2024-05-08T20:04:33Z,2814-18 E ALLEGHENY AVE,19134,NA,39.982592599406416,-75.10117847190766
5335392,16799651,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-08T14:46:11Z,2024-05-11T13:08:42Z,2024-05-09T00:00:00Z,2024-05-08T14:46:11Z,2750 ARAMINGO AVE,19134,NA,39.9836139281927,-75.11605704234863
5335755,16800308,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-08T16:20:24Z,2024-05-11T13:04:45Z,2024-05-09T00:00:00Z,2024-05-08T21:37:11Z,5600 GERMANTOWN AVE,19144,https://d17aqltn7cihbm.cloudfront.net/uploads/large_fe72d8cce834d17b25b1fdab7e87cbcf,40.03510280262809,-75.17400324189204
5335757,16800311,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-08T16:20:41Z,2024-05-11T15:42:12Z,2024-05-09T00:00:00Z,2024-05-08T21:14:24Z,829 E GIRARD AVE,19125,NA,39.972572716455446,-75.12410464201777
5336222,16801111,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-08T18:07:32Z,2024-05-11T15:52:24Z,2024-05-09T00:00:00Z,2024-05-08T18:07:32Z,2733 SALMON ST,19134,NA,39.977781657262035,-75.11257671308854
5332138,16791964,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-06T22:35:26Z,2024-05-11T15:52:56Z,2024-05-08T00:00:00Z,2024-05-07T14:44:17Z,126 FOUNTAIN ST,19127,https://d17aqltn7cihbm.cloudfront.net/uploads/large_f3287595040c5931e1e047d686bfdd71,40.03225795791174,-75.23335421049062
5332171,16792073,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-06T22:59:07Z,2024-05-11T15:53:04Z,2024-05-08T00:00:00Z,2024-05-07T14:53:56Z,1401 S TAYLOR ST,19146,NA,39.93508466578201,-75.1850989667556
5332348,16792943,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-07T11:25:39Z,2024-05-11T15:45:48Z,2024-05-08T00:00:00Z,2024-05-07T17:51:16Z,1813 E HAGERT ST,19125,NA,39.986566915342856,-75.13035913217614
5336527,16801670,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-08T19:26:03Z,2024-05-11T12:52:48Z,2024-05-09T00:00:00Z,2024-05-08T19:26:03Z,118 OLIVE ST,19123,NA,39.96190859829656,-75.13921080396153
5337269,16805435,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-09T12:53:26Z,2024-05-11T15:43:10Z,2024-05-10T00:00:00Z,2024-05-09T15:27:55Z,319 MARKET ST,19106,https://d17aqltn7cihbm.cloudfront.net/uploads/large_fdccced0c02c54ca7af07a3138dd9e1d,39.95038624536191,-75.14636040922316
5337343,16805568,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-09T13:14:25Z,2024-05-11T15:54:50Z,2024-05-10T00:00:00Z,2024-05-09T15:20:32Z,2301 JOHN F KENNEDY BLVD,19103,NA,39.95549048881949,-75.17841155225487
5336668,16801961,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-08T20:14:52Z,2024-05-11T13:05:50Z,2024-05-10T00:00:00Z,2024-05-08T20:14:52Z,LANCASTER AVE & N 40TH ST,19104,NA,39.96311913414611,-75.20239512235628
5336811,16802300,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-08T21:21:52Z,2024-05-11T13:04:41Z,2024-05-10T00:00:00Z,2024-05-08T23:47:20Z,2818 E ALLEGHENY AVE,19134,NA,39.98253140538001,-75.10131463957873
5336844,16802387,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-08T21:41:26Z,2024-05-11T12:52:57Z,2024-05-10T00:00:00Z,2024-05-08T23:53:39Z,ISLAND AVE & LINDBERGH BLVD,NA,https://d17aqltn7cihbm.cloudfront.net/uploads/large_388fd131b706388e3b2e6f8cb4020e6c,39.90419197758015,-75.24060842273869
5336907,16802555,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-08T22:18:51Z,2024-05-11T12:57:42Z,2024-05-10T00:00:00Z,2024-05-09T12:56:11Z,20 E PENN ST APT 1,19144,NA,40.03283516602921,-75.16865790125449
5336957,16802716,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-08T23:04:31Z,2024-05-11T15:52:34Z,2024-05-10T00:00:00Z,2024-05-09T12:38:06Z,TACKAWANNA ST & VAN KIRK ST,19135,NA,40.02214911555851,-75.06693369915634
5337011,16802943,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-08T23:59:37Z,2024-05-11T15:43:10Z,2024-05-10T00:00:00Z,2024-05-09T12:51:25Z,ALLEN ST & FRONT,19123,https://d17aqltn7cihbm.cloudfront.net/uploads/large_4599a5845ce05366de3dca748deadc3b,39.96619431552528,-75.13707695595778
5337014,16802954,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-09T00:02:19Z,2024-05-11T13:04:24Z,2024-05-10T00:00:00Z,2024-05-09T12:52:46Z,2778 RUTH ST,19134,NA,39.990848693220016,-75.12238472313597
5337026,16803025,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-09T00:22:06Z,2024-05-11T12:52:27Z,2024-05-10T00:00:00Z,2024-05-09T12:59:29Z,1033 SHACKAMAXON ST,19125,NA,39.96773377684751,-75.13280747897376
5337099,16804872,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-09T10:35:19Z,2024-05-11T15:55:02Z,2024-05-10T00:00:00Z,2024-05-09T14:25:03Z,1901 E HAZZARD ST,19125,https://d17aqltn7cihbm.cloudfront.net/uploads/large_175d1b150884f352843c793e50f49cb7,39.98718095978355,-75.12677659419303
5337136,16805153,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-09T12:06:11Z,2024-05-11T15:43:10Z,2024-05-10T00:00:00Z,2024-05-09T14:44:50Z,2802 A ST,19134,NA,39.9923665246132,-75.12870028331507
5337169,16805223,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-09T12:19:32Z,2024-05-11T16:03:39Z,2024-05-10T00:00:00Z,2024-05-09T15:16:50Z,2000-12 S BROAD ST,19145,NA,39.92503700118077,-75.1696410637008
5337188,16805266,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-09T12:26:03Z,2024-05-11T16:15:17Z,2024-05-10T00:00:00Z,2024-05-09T14:49:58Z,2000 S 10TH ST,19148,NA,39.92464725674694,-75.16271350176655
5337217,16805322,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-09T12:34:57Z,2024-05-11T16:14:16Z,2024-05-10T00:00:00Z,2024-05-09T14:55:51Z,1811 E CLEARFIELD ST,19134,https://d17aqltn7cihbm.cloudfront.net/uploads/large_ada7d28f6712fd58d938f270d90188eb,39.99497771490218,-75.11536147891019
5337763,16806320,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-09T15:09:47Z,2024-05-11T16:03:34Z,2024-05-10T00:00:00Z,2024-05-09T15:09:47Z,3179 RICHMOND ST,19134,NA,39.98282712655811,-75.10166809533881
5337981,16806745,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-09T16:11:11Z,2024-05-11T13:04:39Z,2024-05-10T00:00:00Z,2024-05-09T16:32:28Z,1001 MCKEAN ST,19148,NA,39.92482515496989,-75.16298016591129
5338420,16807319,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-09T17:59:55Z,2024-05-11T15:42:06Z,2024-05-10T00:00:00Z,2024-05-09T18:01:23Z,2840 ORMES ST,19134,NA,39.99275511588464,-75.12587044940739
5342141,16812409,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-13T17:19:25Z,2024-05-13T21:25:41Z,2024-05-14T00:00:00Z,2024-05-13T21:20:38Z,E LEHIGH AVE & TULIP ST,19125,NA,39.98344133601557,-75.11911351079847
5338703,16807705,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-09T19:16:01Z,2024-05-11T15:52:18Z,2024-05-10T00:00:00Z,2024-05-10T13:18:21Z,2100 W GIRARD AVE,19130,NA,39.972474118499186,-75.17205305262252
5342505,16812923,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-13T18:23:41Z,2024-05-13T23:15:45Z,2024-05-14T00:00:00Z,2024-05-13T23:10:41Z,1000-52 FRANKFORD AVE,19125,NA,39.966068337612754,-75.13444541188528
5342607,16813053,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-13T18:47:55Z,2024-05-13T23:16:59Z,2024-05-14T00:00:00Z,2024-05-13T23:11:56Z,1804 E ALLEGHENY AVE,19134,NA,39.99610121960147,-75.11329733032069
5342630,16813084,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-13T18:53:13Z,2024-05-13T18:58:17Z,2024-05-14T00:00:00Z,2024-05-13T18:53:13Z,306 E SOMERSET ST,19134,NA,39.9917967251091,-75.1259593667162
5342704,16813178,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-13T19:11:46Z,2024-05-13T23:52:15Z,2024-05-14T00:00:00Z,2024-05-13T23:47:09Z,2209 WILDER ST,19146,https://d17aqltn7cihbm.cloudfront.net/uploads/large_2b16bac18a995cb0af52d9933dd5ffb0,39.933899781501935,-75.18138083518342
5343024,16813613,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-13T20:25:55Z,2024-05-14T12:11:14Z,2024-05-15T00:00:00Z,2024-05-14T12:06:11Z,E ALLEGHENY AVE & N DELAWARE AVE,19134,https://d17aqltn7cihbm.cloudfront.net/uploads/large_5f033223b0368fea2d356d7a1193fb3c,39.978685294071894,-75.0976708291583
5343025,16813614,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-13T20:26:00Z,2024-05-14T12:32:35Z,2024-05-15T00:00:00Z,2024-05-14T12:27:31Z,2839 E ONTARIO ST,19134,https://d17aqltn7cihbm.cloudfront.net/uploads/large_5f033223b0368fea2d356d7a1193fb3c,39.984694033084814,-75.09586602385374
5339144,16808284,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-09T23:14:12Z,2024-05-11T13:04:53Z,2024-05-13T00:00:00Z,2024-05-09T23:14:12Z,4918 KERSHAW ST,19131,NA,39.97402128927357,-75.22109280256207
5339461,16808718,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-10T13:30:14Z,2024-05-10T15:26:25Z,2024-05-13T00:00:00Z,2024-05-10T15:21:22Z,601 W GIRARD AVE,19123,NA,39.97082484503838,-75.1466940580402
5343393,16814185,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-13T22:28:05Z,2024-05-14T16:01:03Z,2024-05-15T00:00:00Z,2024-05-14T15:56:00Z,1122 W TIOGA ST,19140,NA,40.00538395118837,-75.14731569200629
5340033,16809463,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-10T16:40:10Z,2024-05-10T16:59:42Z,2024-05-13T00:00:00Z,2024-05-10T16:54:39Z,2881 E ALLEGHENY AVE,19134,NA,39.98047108279162,-75.09540147563057
5343671,16814581,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-14T03:16:57Z,2024-05-14T18:54:55Z,2024-05-15T00:00:00Z,2024-05-14T18:49:52Z,2302 N ORKNEY ST,19133,https://d17aqltn7cihbm.cloudfront.net/uploads/large_9f831038db651030550d1fb2b77c31e9,39.986249844562174,-75.14112985079379
5346735,16818225,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-15T16:16:27Z,2024-05-15T21:44:18Z,2024-05-16T00:00:00Z,2024-05-15T21:39:15Z,937 MCKEAN ST,19148,NA,39.92474852131926,-75.16236512056959
5340245,16809756,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-10T17:58:12Z,2024-05-10T18:03:15Z,2024-05-13T00:00:00Z,2024-05-10T17:58:12Z,2610-12 N HOWARD ST,19133,NA,39.98971142382873,-75.13225601064934
5344413,16815471,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-14T15:19:57Z,2024-05-15T13:12:19Z,2024-05-15T00:00:00Z,2024-05-15T13:07:16Z,5801 CHARLES ST,19135,NA,40.0227003277548,-75.0672365355335
5340679,16810349,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-10T20:41:00Z,2024-06-06T16:10:01Z,2024-05-14T00:00:00Z,2024-05-13T12:31:22Z,2701 WHEATSHEAF LN,19137,NA,39.992867843097336,-75.08583908081313
5347199,16818819,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-15T18:12:58Z,2024-05-15T18:18:01Z,2024-05-16T00:00:00Z,2024-05-15T18:12:58Z,4602 N 11TH ST,19140,NA,40.0224617553341,-75.14312803947796
5341128,16811022,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-13T13:47:37Z,2024-05-13T13:52:41Z,2024-05-14T00:00:00Z,2024-05-13T13:47:37Z,806 E WILLARD ST,19134,NA,39.997811061446555,-75.11493799554604
5344968,16816108,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-14T17:51:54Z,2024-05-15T14:38:43Z,2024-05-15T00:00:00Z,2024-05-15T14:33:40Z,JASPER ST & KINGSTON ST,19134,NA,39.99970371635979,-75.10359078098408
5347691,16819467,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-15T20:38:32Z,2024-05-16T12:27:32Z,2024-05-17T00:00:00Z,2024-05-16T12:22:29Z,212 RICHMOND ST,19125,NA,39.96696336307979,-75.13196129386459
5345657,16816916,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-14T21:43:32Z,2024-05-15T17:09:21Z,2024-05-16T00:00:00Z,2024-05-15T17:04:18Z,2815 E WESTMORELAND ST,19134,https://d17aqltn7cihbm.cloudfront.net/uploads/large_e4e942d7b633aaa446df542b6d94518b,39.983886305367555,-75.0982092727222
5345732,16817022,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-14T22:54:33Z,2024-05-15T17:41:31Z,2024-05-16T00:00:00Z,2024-05-15T17:36:29Z,864 MOYER ST,19125,NA,39.97366294773656,-75.12325488221968
5345886,16817216,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-15T12:05:36Z,2024-05-15T19:24:59Z,2024-05-16T00:00:00Z,2024-05-15T19:19:55Z,BALTIMORE AVE & S 43RD ST,19104,https://d17aqltn7cihbm.cloudfront.net/uploads/large_46e11a48b7b22944a1a4aee527471656,39.949548556810086,-75.20932085697333
5350835,16823480,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-17T14:21:30Z,2024-05-17T15:59:15Z,2024-05-20T00:00:00Z,2024-05-17T15:54:11Z,S JESSUP ST & MORAVIAN ST,19107,NA,39.94917247121656,-75.1593506082619
5355440,16829499,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-20T23:41:57Z,2024-05-21T19:12:24Z,2024-05-22T00:00:00Z,2024-05-21T19:07:21Z,W COURTLAND ST & N 10TH ST,19141,https://d17aqltn7cihbm.cloudfront.net/uploads/large_6363608ba25fce781fc6fa1ef71a25e7,40.02214255451457,-75.14133428541341
5355517,16829636,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-21T02:01:33Z,2024-05-21T20:33:15Z,2024-05-22T00:00:00Z,2024-05-21T20:28:12Z,811 S 4TH ST,19147,NA,39.93782290706167,-75.14992298832368
5355547,16829688,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-21T09:50:31Z,2024-05-21T21:06:50Z,2024-05-22T00:00:00Z,2024-05-21T21:01:47Z,1072 N FRONT ST,19123,https://d17aqltn7cihbm.cloudfront.net/uploads/large_d76a4447df380740e9cc26f8410fafc2,39.96724898604774,-75.13686858098416
5355560,16829714,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-05-21T11:11:09Z,2024-05-21T21:12:07Z,2024-05-22T00:00:00Z,2024-05-21T21:07:04Z,814 E GIRARD AVE,19125,NA,39.9720983937109,-75.12408339232152
